4  2  4  4  70  
10, 12  -0.410543330116   4, 7  -0.337208035822   2, 13  0.176523639561   14, 8  -0.12660873457   3, 5  -0.138233226318   13, 4  -0.227544345821   8, 14  -0.140347676137   6, 5  0.118104817316   10, 9  -0.210354810872   4, 14  -0.0414308183494   12, 10  -0.426899129001   4, 13  -0.0941624917831   12, 9  0.37304711074   5, 12  -0.294604910897   5, 10  0.0982813328899   5, 3  -0.237016613081   10, 5  -0.192759122853   
11, 4  0.0586658365465   11, 2  0.131000627707   4, 14  0.0072471801203   4, 13  0.0164711334633   4, 7  -0.238846775112   2, 13  -0.0308779469572   6, 5  -0.0206591836287   12, 10  0.0746742401991   14, 1  -0.30067399466   14, 2  0.333431725553   5, 12  0.0515330118654   5, 10  -0.0171916112279   14, 8  0.0221467096424   13, 4  0.178671356006   10, 12  0.0718132438381   7, 2  -0.391941401262   3, 5  0.0241800941822   3, 6  0.283789439419   0, 15  -0.0774130022508   12, 9  0.219133065882   5, 3  0.041459525902   9, 9  -0.337410130259   8, 11  0.363510591419   8, 14  0.0245499589183   10, 9  0.0367957782225   6, 10  0.156820739236   10, 3  -0.329883695624   10, 5  0.0337178974203   
11, 4  0.301013056987   11, 2  -0.0010717544802   11, 1  -0.0927059046072   4, 14  -0.00173086700501   4, 13  -0.00393385302607   4, 11  0.443772153892   2, 7  0.244058820675   4, 7  -0.0116509843812   2, 11  0.216239783779   2, 13  0.007374677969   6, 6  0.438957770299   6, 5  0.0049340983251   14, 4  0.0765969180628   12, 10  -0.0178346855383   14, 1  0.00245990196   14, 2  -0.00272790254489   5, 12  -0.012307792607   5, 10  0.00410592701483   14, 8  -0.00528936887909   13, 4  -0.0106423102595   10, 12  -0.0171513847067   7, 2  0.00320658732811   3, 3  -0.277517229705   3, 5  -0.00526380810466   3, 6  -0.00232176447133   12, 3  -0.289096321853   0, 15  -0.188916371964   12, 9  -0.0965817770397   5, 3  -0.00990191001684   9, 9  0.0027604510383   8, 13  -0.164596105826   8, 11  -0.00297398655086   9, 6  0.154011731052   8, 14  -0.0108507757171   10, 9  -0.00878805237232   6, 10  -0.00128299637037   10, 3  0.0026988750735   10, 5  -0.00805295234204   10, 6  -0.251151749392   9, 10  0.279093153806   
11, 4  0.255365600986   11, 2  0.0707125769858   11, 1  0.0135668155925   4, 14  -0.00193512566964   4, 13  -0.00439808486112   4, 11  -0.064942734796   2, 7  -0.0357161825651   4, 7  -0.109380699084   2, 11  -0.0316450746338   2, 13  0.00824495966579   6, 6  -0.0642381857743   6, 5  0.00551636855853   14, 4  -0.0112093859255   13, 8  -0.365499663695   12, 10  -0.0199393469834   14, 1  0.042973307999   12, 12  0.439517422406   5, 12  -0.0137602284529   5, 10  0.00459046520678   14, 8  -0.00591356439547   13, 4  -0.030475577616   10, 12  -0.019175410196   1, 13  0.0896264967597   14, 2  0.159130796901   1, 11  -0.31237974555   7, 2  0.0560175434296   3, 3  0.0406125704193   3, 5  -0.00653132450497   3, 6  -0.0405601122932   12, 3  0.0423070839302   5, 9  -0.265777960757   0, 15  0.0388033008395   12, 9  -0.00714724791144   5, 3  -0.0110704289796   9, 9  0.048223756318   8, 13  0.322390252912   8, 11  -0.0519541193565   9, 6  -0.0225384646545   8, 14  -0.00582540134642   10, 9  -0.00982512560618   6, 10  -0.0224133315401   10, 3  0.0471480537316   10, 5  0.372500000729   10, 6  0.0367541796196   9, 10  0.335067067175   
11, 8  -0.306991336707   11, 4  0.136775306915   11, 2  0.0273773576475   11, 1  -0.0150673615377   4, 14  0.00160650359765   4, 13  0.00365120429283   4, 11  -0.350722114123   2, 7  0.0396665401536   4, 7  -0.0510855671203   2, 11  0.0351451508385   2, 13  -0.00684480474492   6, 6  0.0713431949443   6, 5  -0.332183727793   14, 4  0.0124491903943   13, 8  0.0104427341549   12, 10  0.0165532570655   14, 1  0.175309150138   14, 2  0.0702784721213   5, 12  -0.15688699368   13, 2  0.0354068585589   14, 8  0.00490932585171   13, 4  0.0405535983723   10, 12  0.0159190516407   1, 14  0.268652013621   1, 13  -0.00256072924782   12, 12  -0.0125575043003   1, 11  0.178145786754   7, 2  -0.0895555875552   3, 3  -0.0451044887661   3, 5  0.00544315684253   3, 6  0.0648436983369   12, 3  -0.0469864224833   5, 9  0.00759357357637   0, 15  -0.0484955243993   5, 6  0.075716148102   12, 9  0.0326630639575   5, 3  0.300886630191   9, 9  0.386480205399   5, 10  0.00670684364186   8, 13  -0.0352744216706   8, 11  0.0830593667632   9, 6  0.0250313121115   8, 14  -0.435599149896   10, 9  0.00815662769676   6, 10  0.0358323295214   10, 3  -0.0753758804029   10, 5  -0.0034256304367   10, 6  -0.0408193439776   9, 10  0.0346204449152   
11, 8  0.000367406613443   11, 4  0.0172623636003   11, 2  -0.206864064558   11, 1  -0.00428925091033   4, 14  0.0115194392315   4, 13  0.0261809721651   4, 11  0.0210381980136   2, 7  -0.2568311097   6, 9  0.00348272125982   2, 11  0.233153584715   2, 13  -0.0490806945134   6, 6  0.0203093861586   6, 5  -0.0324458287522   14, 4  0.309969833063   13, 8  0.00350716108784   12, 10  -0.215370207673   14, 1  -0.0329232436576   14, 2  0.0342020867838   8, 7  0.37596421101   5, 12  0.0821134861433   13, 2  -0.345595931727   14, 8  0.0352023368634   13, 4  0.0783375015284   10, 12  0.0155632986365   10, 10  0.305207798731   1, 14  -0.000321522188795   7, 1  -0.322934309326   12, 12  -0.00421740032729   1, 11  0.00279492454539   7, 2  -0.042536179298   3, 3  0.213230186463   3, 5  0.0384580664758   3, 6  0.0622737473418   1, 13  -0.000860013272508   12, 3  -0.0133757031651   4, 7  0.0627415464392   5, 9  0.00255027901407   0, 15  -0.0171713432681   5, 6  -9.06169335446e-05   5, 5  0.10172980626   12, 9  -0.0779404726251   5, 3  0.0655510806432   9, 9  0.0628384274196   5, 10  -0.0273387638198   8, 13  -0.0104777879893   8, 11  -0.0857071221189   9, 6  0.00712570531957   8, 14  0.0393184291705   10, 9  -0.310310932596   6, 10  0.115528348135   10, 3  -0.101015622138   10, 5  0.0499340898076   10, 6  -0.0116201106529   9, 10  0.00930582745004   
11, 8  0.0969267059247   11, 4  0.000125870787934   11, 2  -0.0443202838271   11, 1  0.294887190652   4, 14  -0.00458972578719   4, 13  -0.0104313656824   4, 11  -0.150102716485   2, 7  -0.0467026627157   7, 1  -0.0905740928533   4, 7  -0.0811898429234   2, 11  0.087837027611   2, 13  0.0195553728557   6, 6  0.0512564651303   6, 5  0.116518518404   14, 4  0.0948880550467   13, 8  0.0227007232362   12, 10  0.277285742944   14, 1  -0.129833637312   12, 12  -0.209474016961   8, 7  -0.236964659917   5, 12  0.0205043730029   13, 2  -0.0742657896621   14, 8  -0.0140257759101   13, 4  -0.000825131919208   10, 12  -0.0731303436229   10, 10  0.0856022996116   1, 14  -0.0848217900857   1, 13  -0.00556658869942   14, 2  0.0457001644588   1, 11  -0.244072706371   7, 2  -0.0688164088355   3, 3  -0.103508951455   12, 9  0.0784327320062   3, 5  0.362960641317   7, 8  0.321254085024   3, 6  0.058655122102   12, 3  -0.0337573601448   6, 9  0.000976806457722   5, 9  0.0165071340105   0, 15  -0.0357254901406   5, 6  -0.0239059411238   5, 5  0.0285323815156   15, 0  -0.192718051431   5, 3  -0.118354361578   9, 9  0.15639324783   5, 10  0.00756686967229   8, 13  -0.0377468631644   8, 11  0.0287212947022   9, 6  0.0179837274937   8, 14  -0.159124668648   9, 12  -0.245558388159   10, 9  -0.126740804944   6, 10  0.0285354942722   10, 3  0.313378990622   10, 5  0.0529752641018   10, 6  -0.0293266271978   9, 10  0.00924199226512   
11, 8  0.0257406627675   11, 4  -0.0433108974282   11, 2  -0.00134707724947   11, 1  0.0344415507709   4, 14  -0.000706851485743   9, 5  -0.395109933567   4, 11  0.0198106470353   2, 7  0.0260776553092   7, 1  0.0123780208063   2, 14  -0.419939925363   6, 9  -0.0319312805508   2, 11  0.00544626078165   2, 13  0.00301167106669   6, 6  0.0284184377945   6, 5  0.029483996312   14, 4  -0.00678631727326   13, 8  0.0702464444724   12, 10  0.0608557723819   14, 1  -0.0374460312578   12, 12  0.216571240154   8, 7  -0.0597091528788   13, 1  0.119433915467   5, 12  0.0090862687143   5, 10  0.000794883694198   14, 8  -0.00216007251858   13, 4  -0.163744945996   15, 0  -0.0254951207194   10, 12  -0.00322556161962   10, 10  -0.0116985664695   1, 14  -0.0225259805654   1, 13  -0.0172255773487   14, 2  -0.0209060215297   1, 11  0.389138547095   7, 2  -0.0221421960937   3, 3  0.0744076256848   3, 5  0.0477095750885   7, 8  0.0424994525343   3, 6  0.0148258678316   12, 3  -0.0187163011913   4, 7  0.00359751139491   5, 9  0.0510806400574   0, 15  -0.0166449250834   5, 6  -0.0063486606992   5, 5  0.0710695585067   12, 9  0.0153195167964   5, 3  -0.0267812372538   9, 10  -0.054178598739   9, 9  -0.0175858974278   13, 2  -0.127781080751   8, 13  -0.0679877608835   8, 11  0.0253333145624   9, 6  0.00997082884655   8, 14  -0.00310981242712   9, 12  -0.0324854921649   10, 9  0.0105471060841   6, 10  0.00156087188236   10, 3  0.0354031267079   10, 5  0.33048770778   10, 6  -0.0162597426222   4, 13  -0.498184566744   
11, 8  -0.00180120397761   11, 4  0.0496792897995   11, 2  0.0202144238819   11, 1  0.0236517150863   4, 14  -0.0101626471587   8, 14  -0.0554628570277   4, 11  -0.0411410371923   2, 7  -0.0295424406476   7, 1  -0.0246596375644   2, 14  0.400920553589   4, 7  -0.155922700707   2, 11  0.00900528762985   2, 13  0.0432998317555   6, 6  -0.0163099234573   6, 5  0.027048018519   14, 4  0.0205529998449   13, 8  -0.0597886563611   12, 10  0.246963904611   14, 1  -0.0499832650457   14, 2  -0.271487992519   8, 7  0.00607612436467   13, 1  0.00280549118445   5, 12  -0.0732517442802   5, 10  0.0241693326407   14, 8  0.327090824064   13, 4  -0.036007833917   15, 0  -0.0127383782557   10, 12  -0.108230995463   10, 10  0.023306020702   1, 14  0.00157625645309   1, 13  0.0146611566245   12, 12  0.0674925508662   1, 11  -0.0552735511584   7, 2  -0.0670215778039   3, 3  0.0214749016975   3, 5  -0.33443685859   7, 8  0.0212344200289   3, 6  0.0509311678441   3, 10  -0.044049423591   6, 9  -0.00048098236477   5, 9  0.375004155941   0, 15  -0.00619463129343   5, 6  0.000444247803843   5, 5  0.00952921670558   12, 9  -0.201207801286   5, 3  -0.056386390572   9, 10  0.0511216377305   9, 9  -0.0252662738689   13, 2  -0.0272910056191   12, 3  0.0107416685618   8, 13  0.0549122960394   8, 11  0.0526027444686   9, 6  -0.0057224628767   9, 5  -0.313975126982   9, 12  -0.0162310463862   10, 9  -0.0797601929749   6, 10  0.0325783893645   6, 12  -0.317121021537   10, 3  -0.0356382805118   10, 5  0.0308616008135   10, 6  0.00933179928892   4, 13  -0.0347618742054   
11, 8  0.0358198236161   11, 4  0.129225123105   11, 2  -0.0279195389816   11, 1  0.0487785835601   4, 14  -0.00275802371388   4, 13  0.0106995007517   4, 11  -0.0444925773565   2, 7  0.0587515467905   7, 1  -0.000338541688039   2, 14  0.00405666434675   4, 7  0.0388709080542   1, 7  0.386299598573   2, 11  -0.0252496033606   2, 13  -0.0920752481793   6, 6  -0.0517305202986   6, 5  0.0460870951847   14, 4  -0.00870559742851   13, 8  0.00888496505568   9, 5  0.0211350300382   12, 10  0.014264111031   14, 1  0.0300900702087   12, 12  -0.0268330049325   8, 7  -0.0420033739416   13, 1  0.381640506973   5, 12  2.6841102192e-05   5, 10  0.00531531238275   14, 8  -0.0174018710998   13, 4  -0.0364640027176   12, 5  0.390790728304   10, 12  -0.027432962081   10, 10  0.000319958457188   1, 14  -0.0313463821006   1, 13  -0.0021787387811   14, 2  -0.0608897790023   1, 11  -0.0508385132771   7, 2  0.0763371755242   3, 3  0.0122264323673   3, 5  0.0457240737791   7, 8  0.0397777128371   3, 6  -0.055239767026   12, 3  0.0340695715118   6, 9  0.00109016653408   5, 9  -0.00402447731486   0, 15  -0.479436292578   5, 6  -0.00883457852262   5, 5  -0.00245500385086   12, 9  -0.00895639022025   5, 3  -0.049872023904   6, 12  0.00794567557393   9, 9  0.0530807286364   13, 2  0.00456575796415   3, 10  0.00110368725283   8, 13  0.0121459348729   8, 11  -0.0709310041074   9, 6  -0.374251030427   8, 14  0.00769521289326   9, 12  -0.0304050641044   10, 9  -0.0143898104698   6, 10  -0.0337372719938   15, 0  -0.0238623683424   10, 3  -0.309443813766   10, 5  -0.023435787792   10, 6  0.0295978600882   9, 10  -0.0420287502946   
11, 8  -0.0152232247553   11, 4  0.00131671598949   11, 2  -0.25324284594   11, 1  0.0102834513542   4, 14  -0.0156185381672   4, 13  0.314228910304   4, 11  0.205550696521   2, 7  0.0498059640199   7, 1  0.0300198488097   2, 14  0.0156303246283   4, 7  -0.0444632446096   1, 7  -0.379306194714   2, 11  -0.0128726411218   2, 13  -0.18710055371   6, 6  0.0159781704766   6, 5  0.028277624515   14, 4  -0.0256970869679   13, 8  0.0477607318921   9, 5  -0.00588524017018   12, 10  -0.100777305609   14, 1  0.0571321654825   14, 2  -0.087753668691   8, 7  -0.050247054902   13, 1  0.0693196215205   5, 12  0.194782612638   5, 10  0.0375715334911   14, 8  -0.0370591779881   13, 4  -0.105222945904   15, 0  -0.00860984970896   10, 12  -0.145601752287   10, 10  -0.0283719992235   1, 14  0.0133220371239   1, 13  -0.165398712341   12, 12  -0.0650063038141   1, 11  0.0368290170643   7, 2  0.0587011964248   3, 3  -0.0380864665929   3, 5  -0.0448926387491   7, 8  0.0143523109014   3, 6  -0.045429140935   12, 3  0.392667361267   6, 9  -6.68688997777e-05   5, 9  0.0471968809887   0, 15  -0.0894839839083   5, 6  0.00375464647482   5, 5  -0.0100624113683   12, 9  0.0837492301478   5, 3  0.0796670497853   9, 9  0.0791445382817   13, 2  0.0365412203048   3, 10  -0.00131228492304   8, 13  -0.0449712983211   8, 11  0.321180380389   9, 6  -0.0592810990827   8, 14  -0.0875180976361   9, 12  -0.0109705385724   10, 9  -0.0450159687594   12, 5  0.0712081787444   6, 10  -0.0338340857875   6, 12  -0.00944741386869   10, 3  -0.00399600189923   10, 5  0.386093290047   10, 6  -0.00914198526329   9, 10  -0.0389620509497   
11, 8  0.0251860129863   11, 4  -0.0108594305905   11, 2  -0.059307667698   11, 1  0.0419143640936   4, 14  0.165651135545   4, 13  0.119265187437   4, 11  -0.00987937340821   2, 7  -0.0242626786886   7, 1  -0.0216768927649   2, 14  0.0489866077803   4, 7  0.0173754535674   1, 7  0.00917206044331   2, 11  -0.00688799900276   2, 13  -0.0613025342275   6, 6  -0.0443887130656   6, 5  0.0255262516859   14, 4  0.0128230618122   13, 8  0.0157134670195   9, 5  0.053235722205   12, 10  0.0233657582336   14, 1  -0.015549790938   12, 12  0.381546360172   8, 7  -0.0112094435008   13, 1  0.065765395295   5, 12  -0.177340051936   5, 10  -0.00198701990481   14, 8  -0.00225441344754   13, 4  0.021797841793   15, 0  -0.0205126874068   10, 12  -0.00192171396634   7, 4  -0.598345972673   10, 10  0.0204870047346   1, 14  -0.0220405995049   1, 13  -0.0284100252423   14, 2  -0.010100411516   1, 11  -0.0698497660403   7, 2  0.00582580752362   3, 3  0.0138572661712   3, 5  0.0451512536694   7, 8  0.0341939147648   3, 6  -0.00210548953692   12, 3  -0.107081877672   6, 9  0.00426459656237   5, 9  0.00709998132937   0, 15  0.235114729491   5, 6  -0.00621186222981   5, 5  -0.00267477184135   12, 9  0.00618438191483   5, 3  0.0032590069238   9, 9  0.00924132099394   13, 2  0.0954410620117   3, 10  0.000455385776377   8, 13  -0.536325573562   8, 11  0.0443554381762   9, 6  -0.0902665324652   8, 14  0.00821219208161   9, 12  -0.0261369519827   10, 9  -0.0223494783551   12, 5  0.0819686065802   6, 10  0.00144717894766   6, 12  0.00327841753251   10, 3  -0.0464930245288   10, 5  0.0273524679586   10, 6  0.0253972106065   9, 10  -0.0443837651655   
11, 8  -0.00549366562638   12, 5  -0.210058012337   11, 2  0.0197707334583   11, 1  0.0584316157255   4, 14  -0.0144458442076   1, 14  0.00480757648902   4, 13  0.0487411234871   4, 11  -0.104991233984   7, 1  -0.125125696537   2, 14  -0.00519916587767   4, 7  -0.048037394214   1, 7  0.0243750063993   2, 11  -0.0589481900249   2, 13  -0.017907305777   6, 3  0.02220133969   6, 6  0.0252055804639   6, 5  0.221889456654   14, 4  0.184501228561   13, 8  -0.0168262687942   9, 5  -0.0794883930538   12, 10  -0.27822462289   14, 1  -0.0106060346393   12, 12  0.0713731249286   8, 7  0.0873805471868   13, 1  0.0499749563513   5, 12  0.0115603386426   5, 10  0.00847451856311   14, 8  0.111910262041   13, 4  -0.00174252322481   15, 0  -0.0283020656241   10, 12  -0.0225193185203   7, 4  0.0396756797167   10, 10  -0.0374432357558   11, 4  0.00337520552929   1, 13  -0.404379266872   14, 2  -0.0978933304315   1, 11  -0.0654917865331   7, 2  -0.0195174928339   2, 7  0.0103411031699   3, 3  -0.014428656271   3, 5  0.337418731209   7, 8  0.047178529094   3, 6  0.0102704693107   12, 3  -0.204073676211   6, 9  0.00156867064722   5, 9  0.131000082392   0, 15  -0.0307420439278   5, 6  0.00135495419725   5, 5  -0.224166442591   12, 9  -0.0565791362422   5, 3  -0.00346601044127   9, 9  0.0282672984952   13, 2  0.0503192318034   3, 10  -0.0150770366737   8, 13  0.073581063201   8, 11  0.0603148287812   9, 6  -0.0755448280244   8, 14  -0.0603949805471   9, 12  0.339643116436   10, 9  0.39456669099   6, 10  -0.00818650870006   6, 12  -0.108542743172   10, 3  -0.0140695198126   10, 5  0.0284092417516   10, 6  0.0366693649597   9, 10  -0.023443409862   
10, 12  -0.0285020803829   11, 8  -0.0989975541321   11, 4  -0.245326522891   11, 2  -0.0499751046593   11, 1  -0.0404981131121   4, 14  0.0269160646877   4, 13  0.0395234652031   4, 11  -0.0282083349169   2, 7  0.0299038478265   7, 1  -0.00636183988481   2, 14  0.0347203707746   4, 7  0.0581471473039   1, 7  -0.0417638995375   2, 11  0.00893749232323   2, 13  -0.168203690957   6, 3  0.00168244009461   6, 6  0.0334978677542   6, 5  -0.0804028728552   14, 4  0.0165328659185   13, 8  -0.0558346550843   9, 5  -0.0628960861548   12, 10  -0.053581461778   14, 1  0.20648111421   14, 2  0.194437127864   8, 7  0.0458363945469   13, 1  -0.128703369424   5, 12  -0.0606972078672   5, 10  0.0106623868271   14, 8  0.0465113569431   13, 4  -0.0463353883248   15, 0  0.0219707714629   3, 9  0.386339786968   7, 4  -0.108604724724   10, 10  -0.0057865188891   1, 14  0.0866340156253   1, 13  -0.0456535932982   12, 12  -0.158210732946   1, 11  0.045220039855   7, 2  0.0648675580643   3, 3  -0.0012320073909   3, 5  0.0457186003975   7, 8  -0.0366244886308   3, 6  -0.0475648042774   12, 3  -0.266512247662   3, 12  -0.376985533651   5, 9  0.0246898304738   0, 15  0.00463498325652   5, 6  0.0244166938091   5, 5  -0.0146998281733   12, 9  -0.0800512828655   5, 3  -0.239180806245   6, 9  -0.00130202588019   9, 9  -0.271735339153   13, 2  0.026699664197   3, 10  -0.00687253347279   8, 13  0.128827561346   8, 11  0.0114801187016   9, 6  -0.206534986807   8, 14  -0.120502388315   9, 12  -0.307273098989   10, 9  0.0192465159349   12, 5  0.0239945901655   6, 10  -0.0247862908117   6, 12  -0.0494768071354   10, 3  -0.0364320125687   10, 5  0.144728843748   10, 6  -0.0152942452972   9, 10  0.0744207816316   
10, 12  -0.0616516680727   11, 8  0.035230045348   11, 4  0.0482148690203   11, 2  -0.370634122584   11, 1  0.0232098436326   4, 14  -0.0194463568413   4, 13  -0.058579507741   4, 11  0.00816851459839   2, 7  0.0468004718379   2, 14  0.0270145885815   4, 7  0.368750633836   1, 7  0.0734150953269   2, 11  -0.00689576018847   2, 13  0.0849919605368   6, 3  0.191466156204   6, 6  0.0214094539678   6, 5  0.0229300120896   14, 4  -0.0655845212149   13, 8  -0.0356170759809   9, 5  0.0348152309504   12, 10  0.0612149104348   14, 1  0.0598968357184   12, 12  0.0743702391181   8, 7  -0.105967316411   13, 1  -0.00974305957805   5, 12  -0.0746119297265   5, 10  -0.112326120127   14, 8  -0.0409291490889   13, 4  -0.0488967023003   15, 0  -0.0194210575761   3, 9  0.312976507481   7, 4  0.0439296230207   10, 10  -0.0336718150087   1, 14  -0.0308302596556   7, 1  -0.0278040240209   14, 2  -0.0141086721971   1, 11  -0.0218941100408   7, 2  -0.360769302968   3, 3  0.203340833716   3, 5  -0.0410063226363   7, 8  0.0323742069593   3, 6  -0.0377488180691   1, 13  0.102801251188   3, 10  -0.30451159836   6, 9  0.00114675469477   5, 9  -0.0475884320258   0, 15  -0.0206893978946   5, 6  0.169895548967   5, 5  -0.0711432216588   12, 9  0.0404553194364   5, 3  -0.0888220995735   9, 9  0.0304967953942   13, 2  0.0369991650995   12, 3  -0.0261278329025   8, 13  0.046339506953   8, 11  0.246280546376   9, 6  0.0320719373709   8, 14  -0.00309986695793   9, 12  0.287198333085   10, 9  -0.0563552750698   12, 5  0.0313795951704   6, 10  -0.0324923118911   6, 12  0.0164357512759   10, 3  0.0996717998977   3, 12  0.0175284380458   10, 5  -0.102630130323   10, 6  -0.0205843294903   9, 10  0.0595059635843   
3, 9  -0.0953904365604   11, 8  0.0110710262654   11, 4  -0.03330533334   11, 2  -0.267435342742   11, 1  -0.00680709400815   4, 14  0.0436793439613   4, 13  -0.0416383475432   4, 11  -0.0636971443465   2, 7  -0.0108604975826   7, 1  0.0521930959588   2, 14  0.0558894841518   4, 7  -0.0887959433608   1, 7  0.0764593086747   2, 11  0.173559863961   2, 13  -0.0703318726663   6, 3  -0.0274311760679   6, 6  -0.0444485098517   6, 5  -0.0132771117098   14, 4  -0.0535178666499   13, 8  0.0985003975279   9, 5  0.0452146582457   12, 10  0.0503482928237   14, 1  -0.0870317298436   14, 2  -0.0205071394449   8, 7  -0.0307638984638   13, 1  -0.030706520482   5, 12  -0.14298081689   5, 10  0.279102409092   14, 8  -0.426050783253   13, 4  0.0444180856793   15, 0  0.00882387915102   10, 12  0.00558983751912   7, 4  -0.158582137136   10, 10  0.143070221852   1, 14  -0.00968839554549   1, 13  0.064394784804   12, 12  -0.00308424867571   1, 11  0.0414633410681   7, 2  -0.0268212759082   3, 3  -0.0338661832675   3, 5  -0.0758686671407   7, 8  -0.0177505357392   3, 6  0.0549565983755   12, 3  -0.0673819456919   6, 9  0.00299895704203   5, 9  0.0646635164181   0, 15  -0.0986669361718   5, 6  -0.0254736769743   5, 5  -0.507610285483   12, 9  -0.202787527992   5, 3  -0.00475702203129   9, 9  -0.0462583855047   13, 2  0.0611324216467   3, 10  0.0398037867375   8, 13  0.22850031741   8, 11  -0.0593415261714   9, 6  0.217862652764   8, 14  0.028841235886   9, 12  -0.0277727006347   10, 9  0.0294269783905   12, 5  -0.0122897547162   6, 10  0.0261873142154   6, 12  0.00527602315116   10, 3  -0.0328092204184   3, 12  0.0519553744838   10, 5  0.173262320034   10, 6  0.0194796657125   9, 10  -0.122952842091   
3, 9  -0.0798595718595   11, 8  -0.0748077881479   11, 4  0.176281805054   11, 2  -0.29203834095   11, 1  -0.032368731332   4, 14  0.0132504137987   4, 13  -0.0479330248026   4, 11  -0.0700694146802   2, 7  0.0572921734447   2, 14  -0.122201855146   4, 7  -0.142891161732   1, 7  0.106764385832   2, 11  -0.150641433559   2, 13  -0.0442735449738   6, 3  -0.043911345498   6, 6  0.030220523202   6, 5  -0.0699080671222   14, 4  0.018054288919   13, 8  -0.0832454394547   9, 5  0.0035002078373   12, 10  -0.0432672705692   14, 1  -0.0394316806525   14, 2  -0.201257514583   8, 7  0.0344967373   13, 1  0.0765636371881   5, 12  -0.00224790615172   5, 10  -0.00959677213399   14, 8  0.0152525626591   13, 4  0.0741873026529   12, 5  0.0818728907711   10, 12  0.0982665835156   7, 4  -0.0148096305402   10, 10  -0.036678201312   1, 14  0.0654652445115   7, 1  -0.117507368934   12, 12  -0.303705892098   1, 11  0.00841103938325   7, 2  -0.0120380565015   3, 3  -0.0689354649494   12, 9  0.0631914835644   3, 5  -0.231275943139   7, 8  -0.0303349931185   3, 6  0.0784050509882   1, 13  -0.0354862443109   12, 3  -0.0897017932881   6, 9  -0.00323471890962   5, 9  -0.116035694916   0, 15  0.349565671881   5, 6  0.160437339012   5, 5  0.0307867946195   15, 0  -0.498724941609   5, 3  -0.0790267776826   9, 9  -0.0234508082877   13, 2  0.0207747856432   3, 10  0.0806745668826   8, 13  0.0106564304386   8, 11  0.00510872957857   9, 6  -0.123771459139   8, 14  0.178959320806   9, 12  -0.00217339398439   10, 9  0.131248965543   3, 12  -0.000841324002728   6, 10  0.0397085926555   6, 12  0.0420594754882   10, 3  0.0108227089124   10, 5  0.0864321394943   10, 6  -0.00883628453616   9, 10  0.0954358839948   
3, 9  0.010494836818   11, 8  0.0672094078422   11, 4  0.0576904669314   11, 2  0.0610951641955   11, 1  0.0857779167245   4, 14  0.0262050338599   8, 14  -0.0482123820976   4, 11  -0.0126950159272   2, 7  -0.00892323128449   7, 1  -0.00857818155482   2, 14  0.0492702250465   4, 7  0.0884271088626   1, 7  0.00524822491768   2, 11  0.130280749823   2, 13  0.0377907755889   6, 3  0.0119892804112   6, 6  -0.0115430654125   6, 5  -0.223457227089   14, 4  -0.233587687931   13, 8  -0.0419900609415   12, 10  -0.0118675003739   14, 1  -0.0584737344228   12, 12  -0.0346863911663   8, 7  -0.0637365980403   13, 1  0.0265460866165   5, 12  -0.0885011744427   13, 2  -0.220153691594   14, 8  0.0354132902466   13, 4  -0.0607826259172   15, 0  0.0213590278056   10, 12  0.16796635452   7, 4  0.0739923368404   10, 10  -0.0027205888903   1, 14  -0.0117386066987   1, 13  -0.42606857615   14, 2  0.0140084485163   1, 11  -0.123378684626   7, 2  0.0539675242017   3, 3  0.114827673812   3, 5  -0.224708533973   7, 8  0.0268615173432   3, 6  0.00610306481843   12, 3  -0.0557587576017   6, 9  -0.00018088229418   12, 6  0.256748135833   5, 9  0.049058903696   0, 15  -0.00133126125187   5, 6  -0.234781463237   5, 5  -0.103665646782   12, 9  0.0518180060672   5, 3  -0.0932478153908   9, 10  0.0270280833867   9, 9  -0.0172022305287   5, 10  0.0178132790134   3, 10  -0.0218091085166   9, 3  -0.446545358775   8, 13  -0.0840063020814   8, 11  0.0379012424349   9, 6  -0.0227280959262   9, 5  -0.0147792407556   9, 12  0.0131287096076   10, 9  -0.0162345775989   12, 5  -0.0255473033527   6, 10  -0.00411048461895   6, 12  0.330909583033   10, 3  0.0400733582576   3, 12  0.00389669220535   10, 5  0.0351331040263   10, 6  0.0145403320439   4, 13  -0.0153103270793   
